진료년도,주상병코드,성별,입원외래구분,환자수(명),청구건수(건),요양급여비용(원)
2013,J42,남,외래,166533 ,369487 ,6262496530 
2013,J42,여,외래,201301 ,432473 ,6769183410 
2013,J42,남,입원,1303 ,1753 ,1610588380 
2013,J42,여,입원,1708 ,2154 ,2122544110 
2013,J43,남,외래,20651 ,45566 ,2618626620 
2013,J43,여,외래,3132 ,6454 ,315367100 
2013,J43,남,입원,1365 ,1694 ,3093392600 
2013,J43,여,입원,241 ,341 ,610767430 
2013,J44,남,외래,142039 ,614826 ,16490589570 
2013,J44,여,외래,69427 ,234684 ,4823586840 
2013,J44,남,입원,15955 ,29573 ,51021714660 
2013,J44,여,입원,6928 ,13692 ,22989768600 
2013,J45,남,외래,807496 ,2705333 ,41304387560 
2013,J45,여,외래,947118 ,2907771 ,44577729380 
2013,J45,남,입원,13795 ,17881 ,14959744230 
2013,J45,여,입원,17126 ,24121 ,25276527770 
2013,J46,남,외래,50049 ,167565 ,3200626350 
2013,J46,여,외래,57731 ,183612 ,3550028690 
2013,J46,남,입원,3830 ,4944 ,5677231570 
2013,J46,여,입원,5406 ,7157 ,9298618660 
2013,J47,남,외래,27922 ,79165 ,3365991740 
2013,J47,여,외래,39847 ,123735 ,4778656260 
2013,J47,남,입원,1530 ,1821 ,3221640510 
2013,J47,여,입원,2721 ,3445 ,5789522930 
2013,J60,남,외래,966 ,2211 ,70186330 
2013,J60,여,외래,372 ,804 ,31143980 
2013,J60,남,입원,84 ,96 ,110673230 
2013,J60,여,입원,66 ,71 ,104511050 
2013,J61,남,외래,560 ,929 ,86336090 
2013,J61,여,외래,237 ,396 ,36602930 
2013,J61,남,입원,12 ,14 ,21858440 
2013,J61,여,입원,2 ,3 ,19752310 
2013,J62,남,외래,297 ,792 ,34345140 
2013,J62,여,외래,10 ,17 ,879340 
2013,J62,남,입원,18 ,28 ,36452780 
2013,J63,남,외래,68 ,135 ,5930470 
2013,J63,여,외래,11 ,34 ,835940 
2013,J63,남,입원,10 ,15 ,25705890 
2013,J63,여,입원,5 ,5 ,11605620 
2013,J64,남,외래,1164 ,2146 ,104256260 
2013,J64,여,외래,193 ,523 ,23207130 
2013,J64,남,입원,165 ,280 ,409923750 
2013,J64,여,입원,23 ,39 ,64740850 
2013,J65,남,외래,25 ,57 ,2082950 
2013,J65,여,외래,19 ,30 ,1472580 
2013,J65,남,입원,3 ,5 ,8841700 
2013,J65,여,입원,10 ,12 ,10264250 
2013,J66,남,외래,13 ,19 ,811820 
2013,J66,여,외래,30 ,37 ,811620 
2013,J67,남,외래,417 ,950 ,36241530 
2013,J67,여,외래,465 ,1196 ,41345090 
2013,J67,남,입원,68 ,81 ,253892920 
2013,J67,여,입원,65 ,77 ,162352390 
2013,J68,남,외래,700 ,963 ,59480370 
2013,J68,여,외래,632 ,937 ,48878760 
2013,J68,남,입원,115 ,120 ,110276420 
2013,J68,여,입원,80 ,84 ,90437310 
2013,J69,남,외래,2103 ,5937 ,372155150 
2013,J69,여,외래,1358 ,3313 ,234323260 
2013,J69,남,입원,5448 ,8412 ,33368374930 
2013,J69,여,입원,3274 ,4655 ,16506917830 
2013,J70,남,외래,329 ,789 ,22117430 
2013,J70,여,외래,421 ,1082 ,31514260 
2013,J70,남,입원,51 ,55 ,137874420 
2013,J70,여,입원,43 ,46 ,70390600 
2013,J80,남,외래,215 ,497 ,32328590 
2013,J80,여,외래,162 ,283 ,17015010 
2013,J80,남,입원,437 ,601 ,5827893010 
2013,J80,여,입원,250 ,356 ,3238463120 
2013,J81,남,외래,686 ,1393 ,101977230 
2013,J81,여,외래,1033 ,2367 ,159257280 
2013,J81,남,입원,700 ,878 ,2333931050 
2013,J81,여,입원,1108 ,1427 ,3199639610 
2013,J82,남,외래,1827 ,5262 ,263755060 
2013,J82,여,외래,1542 ,5071 ,195782600 
2013,J82,남,입원,160 ,176 ,329406660 
2013,J82,여,입원,98 ,110 ,204935660 
2013,J84,남,외래,11946 ,46396 ,2892423010 
2013,J84,여,외래,7353 ,28462 ,1702580350 
2013,J84,남,입원,2357 ,3846 ,12729520280 
2013,J84,여,입원,1633 ,2818 ,8221197250 
2013,J85,남,외래,2190 ,6413 ,355852070 
2013,J85,여,외래,788 ,2288 ,121103720 
2013,J85,남,입원,1555 ,1914 ,6727306760 
2013,J85,여,입원,547 ,734 ,2219340480 
2013,J86,남,외래,1711 ,6785 ,279441160 
2013,J86,여,외래,489 ,1578 ,72243390 
2013,J86,남,입원,998 ,1387 ,6079687550 
2013,J86,여,입원,260 ,419 ,1640561310 
2013,J90,남,외래,6959 ,14030 ,914911530 
2013,J90,여,외래,4673 ,9075 ,602449720 
2013,J90,남,입원,3034 ,3697 ,7690593530 
2013,J90,여,입원,2226 ,2898 ,5825740420 
2013,J91,남,외래,508 ,878 ,64457050 
2013,J91,여,외래,296 ,452 ,34341330 
2013,J91,남,입원,207 ,259 ,543310680 
2013,J91,여,입원,124 ,153 ,337568300 
2013,J92,남,외래,627 ,842 ,61771410 
2013,J92,여,외래,374 ,446 ,32009280 
2013,J92,남,입원,9 ,9 ,7528550 
2013,J92,여,입원,6 ,6 ,4115360 
2013,J93,남,외래,20600 ,48496 ,1698299850 
2013,J93,여,외래,3302 ,7206 ,271485280 
2013,J93,남,입원,12304 ,16303 ,39448156830 
2013,J93,여,입원,1717 ,2233 ,4455189850 
2013,J94,남,외래,2055 ,3012 ,205800530 
2013,J94,여,외래,1336 ,1768 ,109744280 
2013,J94,남,입원,331 ,382 ,1152896560 
2013,J94,여,입원,104 ,126 ,358907270 
2013,J95,남,외래,265 ,743 ,36138470 
2013,J95,여,외래,204 ,587 ,27683720 
2013,J95,남,입원,103 ,132 ,298392430 
2013,J95,여,입원,67 ,82 ,166625810 
2013,J96,남,외래,1471 ,3078 ,270337570 
2013,J96,여,외래,1287 ,2285 ,184833170 
2013,J96,남,입원,1594 ,2132 ,10350763630 
2013,J96,여,입원,1275 ,1727 ,6884380330 
2013,J98,남,외래,42322 ,71209 ,5516192050 
2013,J98,여,외래,37328 ,63494 ,4643027360 
2013,J98,남,입원,2528 ,2907 ,4724532360 
2013,J98,여,입원,2131 ,2542 ,4199583210 
2013,J99,남,외래,548 ,823 ,44975880 
2013,J99,여,외래,507 ,834 ,48872930 
2013,J99,남,입원,18 ,22 ,66707330 
2013,J99,여,입원,19 ,26 ,31565980 
2013,K00,남,외래,850828 ,1501073 ,29991102010 
2013,K00,여,외래,842105 ,1551632 ,30019242420 
2013,K00,남,입원,433 ,446 ,160131120 
2013,K00,여,입원,213 ,219 ,70768340 
2013,K01,남,외래,501918 ,1055676 ,39935130950 
2013,K01,여,외래,539997 ,1190510 ,42867898540 
2013,K01,남,입원,1591 ,1613 ,602441970 
2013,K01,여,입원,1292 ,1319 ,462639540 
2013,K02,남,외래,2495779 ,4167952 ,128128704120 
2013,K02,여,외래,2785873 ,4645824 ,138633407020 
2013,K02,남,입원,759 ,887 ,106325080 
2013,K02,여,입원,504 ,569 ,101036320 
2013,K03,남,외래,696210 ,1074436 ,43187391380 
2013,K03,여,외래,756281 ,1129203 ,41801246600 
2013,K03,남,입원,179 ,231 ,25935520 
2013,K03,여,입원,144 ,199 ,11931880 
2013,K04,남,외래,2368141 ,8674590 ,281600576880 
2013,K04,여,외래,2173740 ,8095854 ,260005175930 
2013,K04,남,입원,1439 ,1652 ,645789820 
2013,K04,여,입원,941 ,1035 ,470756010 
2013,K05,남,외래,5422192 ,11563065 ,366867349020 
2013,K05,여,외래,5452476 ,11012796 ,346861084650 
2013,K05,남,입원,2714 ,3176 ,397668210 
2013,K05,여,입원,1849 ,2190 ,288954220 
2013,K06,남,외래,57553 ,83129 ,2242038880 
2013,K06,여,외래,66044 ,95554 ,2607654070 
2013,K06,남,입원,58 ,61 ,15424550 
2013,K06,여,입원,57 ,59 ,17195330 
2013,K07,남,외래,289592 ,437241 ,11105489400 
2013,K07,여,외래,370611 ,668044 ,17923425890 
2013,K07,남,입원,303 ,324 ,392518490 
2013,K07,여,입원,333 ,361 ,318798390 
2013,K08,남,외래,418164 ,886135 ,82406476680 
2013,K08,여,외래,402996 ,962530 ,114940662220 
2013,K08,남,입원,710 ,857 ,372833250 
2013,K08,여,입원,583 ,738 ,318758950 
2013,K09,남,외래,6377 ,16393 ,729679510 
2013,K09,여,외래,5231 ,12105 ,532054410 
2013,K09,남,입원,1237 ,1281 ,1002784960 
2013,K09,여,입원,744 ,781 ,557595710 
2013,K10,남,외래,13866 ,27374 ,686195830 
2013,K10,여,외래,16134 ,36126 ,927970030 
2013,K10,남,입원,303 ,325 ,384110000 
2013,K10,여,입원,577 ,641 ,819062680 
2013,K11,남,외래,64737 ,128718 ,3609261690 
2013,K11,여,외래,67064 ,132911 ,3709191660 
2013,K11,남,입원,2371 ,2544 ,1853851790 
2013,K11,여,입원,2163 ,2339 ,1698213830 
2013,K12,남,외래,426068 ,699791 ,10555698880 
2013,K12,여,외래,537877 ,887641 ,13118111090 
2013,K12,남,입원,2394 ,2570 ,2014729160 
2013,K12,여,입원,2068 ,2269 ,1805448700 
2013,K13,남,외래,22007 ,35196 ,717182480 
2013,K13,여,외래,37630 ,58903 ,1055539820 
2013,K13,남,입원,128 ,137 ,54894910 
2013,K13,여,입원,143 ,151 ,72593900 
2013,K14,남,외래,35349 ,65696 ,1073294000 
2013,K14,여,외래,57934 ,113706 ,1921460000 
2013,K14,남,입원,100 ,108 ,61946190 
2013,K14,여,입원,100 ,104 ,60317900 
2013,K20,남,외래,17844 ,33713 ,997945480 
2013,K20,여,외래,23177 ,44878 ,1240493000 
2013,K20,남,입원,165 ,189 ,208418350 
2013,K20,여,입원,224 ,250 ,234042710 
2013,K21,남,외래,1501782 ,3333724 ,76500561410 
2013,K21,여,외래,2017312 ,4622622 ,98009062660 
2013,K21,남,입원,10034 ,11270 ,6714069330 
2013,K21,여,입원,14384 ,15752 ,10389722160 
2013,K22,남,외래,12270 ,26945 ,1028349150 
2013,K22,여,외래,11754 ,26395 ,887012500 
2013,K22,남,입원,2696 ,3153 ,5441314170 
2013,K22,여,입원,1239 ,1514 ,2075562580 
2013,K23,남,외래,563 ,1320 ,53360700 
2013,K23,여,외래,669 ,1518 ,60608940 
2013,K23,남,입원,5 ,6 ,3285600 
2013,K23,여,입원,8 ,14 ,17679040 
2013,K25,남,외래,538944 ,1206717 ,31517981140 
2013,K25,여,외래,614489 ,1387335 ,31994303800 
2013,K25,남,입원,14144 ,16227 ,20461931490 
2013,K25,여,입원,10312 ,11894 ,12865756970 
2013,K26,남,외래,171791 ,347687 ,10076666120 
2013,K26,여,외래,130192 ,263411 ,6731202130 
2013,K26,남,입원,6884 ,7890 ,11758783670 
2013,K26,여,입원,2481 ,2941 ,4515689640 
2013,K27,남,외래,198300 ,403261 ,6605408900 
2013,K27,여,외래,317063 ,625746 ,9811535690 
2013,K27,남,입원,963 ,1099 ,1307066770 
2013,K27,여,입원,1063 ,1201 ,1032614660 
2013,K28,남,외래,1620 ,3280 ,110680300 
2013,K28,여,외래,1859 ,3747 ,96310230 
2013,K28,남,입원,114 ,142 ,252724620 
2013,K28,여,입원,42 ,49 ,84346790 
2013,K29,남,외래,2190553 ,4039354 ,79121863760 
2013,K29,여,외래,3348008 ,6464609 ,117304717640 
2013,K29,남,입원,10167 ,11289 ,5655082990 
2013,K29,여,입원,16014 ,17516 ,9544371210 
2013,K30,남,외래,265829 ,418650 ,8332931930 
2013,K30,여,외래,388335 ,615561 ,11637188970 
2013,K30,남,입원,559 ,590 ,257966930 
2013,K30,여,입원,1407 ,1457 ,1050409800 
2013,K31,남,외래,77421 ,130335 ,4321846770 
2013,K31,여,외래,112133 ,185659 ,5612464200 
2013,K31,남,입원,3701 ,3985 ,3852941700 
2013,K31,여,입원,4355 ,4571 ,3649617670 
2013,K35,남,외래,53291 ,95443 ,3570125820 
2013,K35,여,외래,50631 ,86735 ,3573053730 
2013,K35,남,입원,48843 ,50527 ,108726532260 
2013,K35,여,입원,42169 ,43716 ,93583422190 
2013,K36,남,외래,2813 ,3558 ,219641580 
2013,K36,여,외래,3267 ,4232 ,262104950 
2013,K36,남,입원,756 ,770 ,1445143380 
2013,K36,여,입원,808 ,831 ,1542144070 
2013,K37,남,외래,6563 ,7887 ,426454400 
2013,K37,여,외래,7173 ,8466 ,465929400 
2013,K37,남,입원,973 ,991 ,1824335610 
2013,K37,여,입원,980 ,992 ,1811806080 
2013,K38,남,외래,1325 ,1823 ,100932940 
2013,K38,여,외래,1408 ,1903 ,119517540 
2013,K38,남,입원,184 ,195 ,414331230 
2013,K38,여,입원,178 ,183 ,368307240 
2013,K40,남,외래,38866 ,106309 ,4051283250 
2013,K40,여,외래,6343 ,15716 ,610647750 
2013,K40,남,입원,27885 ,28823 ,34880491810 
2013,K40,여,입원,3980 ,4112 ,4606922130 
2013,K41,남,외래,655 ,950 ,30097380 
2013,K41,여,외래,422 ,716 ,26721320 
2013,K41,남,입원,116 ,121 ,169231330 
2013,K41,여,입원,217 ,225 ,367674650 
2013,K42,남,외래,2652 ,4564 ,136442690 
2013,K42,여,외래,2071 ,3749 ,119223540 
2013,K42,남,입원,476 ,496 ,625487290 
2013,K42,여,입원,414 ,442 ,554008450 
2013,K43,남,외래,1321 ,2745 ,127291420 
2013,K43,여,외래,1985 ,5445 ,280979730 
2013,K43,남,입원,485 ,535 ,919127670 
2013,K43,여,입원,1024 ,1132 ,2150735240 
2013,K44,남,외래,791 ,1755 ,69888400 
2013,K44,여,외래,1059 ,2457 ,103212240 
2013,K44,남,입원,77 ,91 ,273661620 
2013,K44,여,입원,145 ,179 ,484822190 
2013,K45,남,외래,490 ,700 ,22292130 
2013,K45,여,외래,290 ,459 ,20581680 
2013,K45,남,입원,52 ,76 ,145975670 
2013,K45,여,입원,95 ,111 ,306832700 
2013,K46,남,외래,1742 ,2608 ,85941800 
2013,K46,여,외래,807 ,1329 ,67875370 
2013,K46,남,입원,156 ,175 ,300144840 
2013,K46,여,입원,163 ,177 ,340090730 
2013,K50,남,외래,10231 ,67921 ,13699532820 
2013,K50,여,외래,5246 ,32164 ,6013146170 
2013,K50,남,입원,2237 ,4069 ,7810338980 
2013,K50,여,입원,1218 ,2115 ,3730931870 
2013,K51,남,외래,17285 ,89850 ,5950618580 
2013,K51,여,외래,13323 ,66947 ,3839417330 
2013,K51,남,입원,1455 ,2189 ,3943088860 
2013,K51,여,입원,1212 ,1800 ,3075813680 
2013,K52,남,외래,793033 ,1116155 ,20155772620 
2013,K52,여,외래,926514 ,1317563 ,23900728410 
2013,K52,남,입원,7257 ,7781 ,4133997030 
2013,K52,여,입원,10880 ,11774 ,6505604770 
2013,K55,남,외래,2677 ,6077 ,353689880 
2013,K55,여,외래,3248 ,6493 ,351614480 
2013,K55,남,입원,1393 ,1689 ,4489074910 
2013,K55,여,입원,2157 ,2741 ,6565004060 
2013,K56,남,외래,40411 ,57851 ,3276675440 
2013,K56,여,외래,43709 ,62681 ,3283418080 
2013,K56,남,입원,12091 ,14562 ,18507245060 
2013,K56,여,입원,10363 ,12514 ,16509455250 
2013,K57,남,외래,19761 ,33343 ,2643149540 
2013,K57,여,외래,15204 ,25323 ,1952307820 
2013,K57,남,입원,8017 ,8872 ,10624275830 
2013,K57,여,입원,5807 ,6560 ,8400637190 
2013,K58,남,외래,724739 ,1172561 ,34552800060 
2013,K58,여,외래,821671 ,1304621 ,35231021570 
2013,K58,남,입원,4232 ,4573 ,2398559930 
2013,K58,여,입원,5367 ,5734 ,3230189620 
2013,K59,남,외래,669004 ,1106979 ,25958148550 
2013,K59,여,외래,834125 ,1353960 ,30121962270 
2013,K59,남,입원,4591 ,5144 ,2504564290 
2013,K59,여,입원,5794 ,6344 ,3402551450 
2013,K60,남,외래,85465 ,235925 ,5883013060 
2013,K60,여,외래,62878 ,116089 ,3201071340 
2013,K60,남,입원,32343 ,34353 ,27176600810 
2013,K60,여,입원,10587 ,10991 ,8249524390 
2013,K61,남,외래,36644 ,125046 ,2653493480 
2013,K61,여,외래,8597 ,25534 ,533670520 
2013,K61,남,입원,20026 ,21227 ,15139278650 
2013,K61,여,입원,3661 ,3844 ,2855210770 
2013,K62,남,외래,61936 ,94532 ,4930266630 
2013,K62,여,외래,54279 ,81907 ,3938875940 
2013,K62,남,입원,3150 ,3358 ,2692139360 
2013,K62,여,입원,2856 ,3151 ,3293424460 
2013,K63,남,외래,289903 ,418609 ,59061034600 
2013,K63,여,외래,184700 ,264471 ,33679813210 
2013,K63,남,입원,27715 ,28933 ,20810483660 
2013,K63,여,입원,14867 ,15578 ,13123835820 
2013,K65,남,외래,3706 ,7405 ,664113390 
2013,K65,여,외래,3661 ,7497 ,675574500 
2013,K65,남,입원,2676 ,3236 ,11659190820 
2013,K65,여,입원,2365 ,2969 ,10262837360 
2013,K66,남,외래,1013 ,1924 ,203510710 
2013,K66,여,외래,3506 ,6100 ,330400700 
2013,K66,남,입원,605 ,679 ,2692369860 
2013,K66,여,입원,1970 ,2082 ,3220844280 
2013,K67,남,외래,102 ,227 ,14935600 
2013,K67,여,외래,250 ,592 ,26644860 
2013,K67,남,입원,28 ,42 ,123923820 
2013,K67,여,입원,65 ,90 ,126900430 
2013,K70,남,외래,109099 ,317281 ,12532851620 
2013,K70,여,외래,18136 ,44919 ,1821963050 
2013,K70,남,입원,18134 ,29091 ,47783536670 
2013,K70,여,입원,2809 ,4447 ,9381793540 
2013,K71,남,외래,22384 ,47423 ,1626125130 
2013,K71,여,외래,22752 ,47379 ,1803538020 
2013,K71,남,입원,2520 ,2951 ,3355900070 
2013,K71,여,입원,2888 ,3251 ,4543300430 
2013,K72,남,외래,5452 ,12007 ,507626110 
2013,K72,여,외래,3765 ,7637 ,306397400 
2013,K72,남,입원,1997 ,2973 ,7396291640 
2013,K72,여,입원,1038 ,1541 ,5872906040 
2013,K73,남,외래,66879 ,160685 ,5400026480 
2013,K73,여,외래,53487 ,111146 ,4110076230 
2013,K73,남,입원,1055 ,1348 ,905124300 
2013,K73,여,입원,469 ,553 ,434694100 
2013,K74,남,외래,45957 ,213481 ,19638401020 
2013,K74,여,외래,26574 ,132502 ,10672880290 
2013,K74,남,입원,6863 ,11256 ,25595656670 
2013,K74,여,입원,3953 ,7241 ,16879034620 
2013,K75,남,외래,68325 ,149769 ,6189928070 
2013,K75,여,외래,53442 ,122276 ,5496374400 
2013,K75,남,입원,5375 ,6498 ,12638656370 
2013,K75,여,입원,4304 ,5186 ,10591923580 
2013,K76,남,외래,383885 ,696457 ,24550237360 
2013,K76,여,외래,324037 ,535296 ,21686711420 
2013,K76,남,입원,7554 ,8988 ,4527828180 
2013,K76,여,입원,3442 ,3874 ,3154354980 
2013,K77,남,외래,3722 ,6251 ,201028690 
2013,K77,여,외래,3881 ,6161 ,204715620 
2013,K77,남,입원,29 ,30 ,35600400 
2013,K77,여,입원,28 ,30 ,40838030 
2013,K80,남,외래,53855 ,138602 ,7662949810 
2013,K80,여,외래,60341 ,158131 ,8615961150 
2013,K80,남,입원,25867 ,33163 ,84008073980 
2013,K80,여,입원,28405 ,35792 ,86427490150 
2013,K81,남,외래,14809 ,28371 ,1737973390 
2013,K81,여,외래,15992 ,30580 ,1775694480 
2013,K81,남,입원,6783 ,8045 ,19572993750 
2013,K81,여,입원,7055 ,8578 ,18940129920 
2013,K82,남,외래,21548 ,40492 ,2051929300 
2013,K82,여,외래,20559 ,39564 ,1931995110 
2013,K82,남,입원,2517 ,2646 ,5690844670 
2013,K82,여,입원,2517 ,2673 ,5438952450 
2013,K83,남,외래,10581 ,24036 ,1698464980 
2013,K83,여,외래,10773 ,24944 ,1637987410 
2013,K83,남,입원,2962 ,3716 ,8480304560 
2013,K83,여,입원,2847 ,3561 ,7577400700 
2013,K85,남,외래,14696 ,37266 ,2626490030 
2013,K85,여,외래,9227 ,20089 ,1369291870 
2013,K85,남,입원,10358 ,14129 ,23622132820 
2013,K85,여,입원,4576 ,5722 ,9804041700 
2013,K86,남,외래,18420 ,60976 ,4072881960 
2013,K86,여,외래,18170 ,43071 ,3370019170 
2013,K86,남,입원,2787 ,4294 ,7339796670 
2013,K86,여,입원,1249 ,1597 ,2835813600 
2013,K87,남,외래,599 ,1029 ,75622350 
2013,K87,여,외래,558 ,966 ,83638790 
2013,K87,남,입원,29 ,32 ,53420160 
2013,K87,여,입원,29 ,36 ,44239080 
2013,K90,남,외래,455 ,1386 ,68453560 
2013,K90,여,외래,516 ,1508 ,78523920 
2013,K90,남,입원,36 ,55 ,311105660 
2013,K90,여,입원,36 ,80 ,231723390 
2013,K91,남,외래,2541 ,6718 ,301508270 
2013,K91,여,외래,2117 ,5199 ,209421440 
2013,K91,남,입원,1221 ,1591 ,2796627790 
2013,K91,여,입원,1023 ,1308 ,2444601240 
2013,K92,남,외래,47148 ,74482 ,4387849580 
2013,K92,여,외래,47348 ,74771 ,3648943240 
2013,K92,남,입원,8117 ,8937 ,12228733570 
2013,K92,여,입원,5464 ,6176 ,8360542820 
2013,K93,남,외래,2268 ,3790 ,97381710 
2013,K93,여,외래,3422 ,5634 ,124193460 
2013,K93,남,입원,26 ,30 ,44226130 
2013,K93,여,입원,37 ,48 ,56814990 
2013,L00,남,외래,731 ,1230 ,24302590 
2013,L00,여,외래,687 ,1211 ,22988570 
2013,L00,남,입원,559 ,578 ,449450740 
2013,L00,여,입원,506 ,546 ,412392960 
2013,L01,남,외래,175562 ,295138 ,4097009240 
2013,L01,여,외래,172541 ,283833 ,3940594650 
2013,L01,남,입원,425 ,457 ,298092000 
2013,L01,여,입원,322 ,348 ,231885460 
2013,L02,남,외래,512764 ,1182326 ,20060713640 
2013,L02,여,외래,541927 ,1100033 ,17949742410 
2013,L02,남,입원,3579 ,3973 ,4587433800 
2013,L02,여,입원,2317 ,2611 ,3305559510 
2013,L03,남,외래,528620 ,1152675 ,21190036100 
2013,L03,여,외래,561024 ,1135067 ,19314707260 
2013,L03,남,입원,17448 ,19999 ,19998217460 
2013,L03,여,입원,11307 ,12817 ,13414261720 
2013,L04,남,외래,267673 ,480651 ,7577608420 
2013,L04,여,외래,402452 ,729645 ,11368147190 
2013,L04,남,입원,2962 ,3172 ,2539620350 
2013,L04,여,입원,3165 ,3408 ,2731539760 
2013,L05,남,외래,14968 ,34989 ,603084080 
2013,L05,여,외래,17478 ,35476 ,562118060 
2013,L05,남,입원,567 ,621 ,481612910 
2013,L05,여,입원,246 ,276 ,220771180 
2013,L08,남,외래,214264 ,386216 ,5786265330 
2013,L08,여,외래,246086 ,430444 ,6431418010 
2013,L08,남,입원,293 ,311 ,304428830 
2013,L08,여,입원,274 ,322 ,333985470 
2013,L10,남,외래,711 ,3432 ,72390340 
2013,L10,여,외래,851 ,3827 ,81452790 
2013,L10,남,입원,43 ,82 ,129813800 
2013,L10,여,입원,62 ,145 ,179370400 
2013,L11,남,외래,1447 ,1703 ,25999200 
2013,L11,여,외래,1542 ,1812 ,26488680 
2013,L12,남,외래,637 ,3391 ,85820220 
2013,L12,여,외래,833 ,4096 ,107728770 
2013,L12,남,입원,67 ,158 ,262561890 
2013,L12,여,입원,105 ,212 ,412991420 
2013,L13,남,외래,9097 ,16674 ,249023770 
2013,L13,여,외래,12634 ,20929 ,305333630 
2013,L13,남,입원,28 ,34 ,35288580 
2013,L13,여,입원,33 ,38 ,30038770 
2013,L14,남,외래,63 ,140 ,2080000 
2013,L14,여,외래,100 ,203 ,3663320 
2013,L14,남,입원,1 ,1 ,4700 
2013,L20,남,외래,466214 ,1014378 ,16378635670 
2013,L20,여,외래,515650 ,1003962 ,15735544680 
2013,L20,남,입원,833 ,987 ,615811360 
2013,L20,여,입원,596 ,674 ,420805820 
2013,L21,남,외래,526543 ,1133362 ,14930099340 
2013,L21,여,외래,431029 ,837139 ,10940657710 
2013,L21,남,입원,246 ,297 ,16704870 
2013,L21,여,입원,67 ,74 ,24201710 
2013,L22,남,외래,24776 ,31624 ,413099760 
2013,L22,여,외래,28659 ,35830 ,466328420 
2013,L22,남,입원,52 ,53 ,14662030 
2013,L22,여,입원,49 ,54 ,14401980 
2013,L23,남,외래,1969315 ,4085908 ,54498357000 
2013,L23,여,외래,2833895 ,5595638 ,74970014560 
2013,L23,남,입원,901 ,1044 ,240548470 
2013,L23,여,입원,969 ,1017 ,381934450 
